,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,YEAR,MONTH,Lat,Long,newLat,newLon
8340,SICK/INJURED/MEDICAL - PERSON,2018-09-04 05:38:00,2018,9,42.29755533,-71.0597091,31.503417400394394,34.51090727713661
8341,INVESTIGATE PROPERTY,2018-09-04 05:00:00,2018,9,42.32639844,-71.11152626,31.13589824217854,34.64376332398624
8342,INVESTIGATE PROPERTY,2018-09-04 05:19:00,2018,9,42.28187558,-71.08550538,31.148729719367005,34.50885562574846
8343,SUDDEN DEATH,2018-09-03 23:00:00,2018,9,42.24560506,-71.12077082,30.946768503230654,34.290741057156986
8344,INVESTIGATE PERSON,2018-09-04 02:40:00,2018,9,42.30526428,-71.06683755,31.03639362334774,34.61830680549878
8345,SICK/INJURED/MEDICAL - PERSON,2018-09-04 02:09:00,2018,9,42.3473098,-71.07915167,30.871060749318797,34.43990852422962
8346,MISSING PERSON - LOCATED,2018-09-04 02:55:00,2018,9,42.26989589,-71.10413576,30.910886880702304,34.687679837747666
8347,MISSING PERSON,2018-09-04 02:55:00,2018,9,42.26989589,-71.10413576,31.74843735928376,34.559835961491835
8348,INVESTIGATE PROPERTY,2018-09-04 02:47:00,2018,9,42.37829205,-71.05387024,31.56034527082548,34.98187022642367
8349,ASSAULT SIMPLE - BATTERY,2018-09-03 22:00:00,2018,9,42.33940359,-71.05015272,31.391552207757297,34.71586677286635
8350,ASSAULT SIMPLE - BATTERY,2018-09-04 01:43:00,2018,9,42.35892279,-71.05835354,31.47240852232187,34.83886254394326
8351,BALLISTICS EVIDENCE/FOUND,2018-09-04 02:21:00,2018,9,42.34828759,-71.07891773,31.93225534100804,34.99878643487209
8352,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-04 01:24:00,2018,9,42.26788791,-71.10067012,31.259753339292477,34.94474195993768
8353,LARCENY ALL OTHERS,2018-09-04 01:50:00,2018,9,42.35127685,-71.13587892,31.019594303508956,34.60633429504416
8354,FORGERY / COUNTERFEITING,2018-09-04 01:50:00,2018,9,42.35127685,-71.13587892,30.96400615206317,34.833288247102786
8355,INVESTIGATE PROPERTY,2018-09-04 01:47:00,2018,9,42.33913252,-71.05465387,31.727498474989666,34.95627018704635
8356,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-04 01:46:00,2018,9,42.35824479,-71.05415356,31.367906849862223,34.38666569866793
8357,INVESTIGATE PERSON,2018-09-04 01:01:00,2018,9,42.35973135,-71.05361653,30.74097079472215,34.66095126268102
8358,THREATS TO DO BODILY HARM,2018-09-04 00:45:00,2018,9,42.30209443,-71.06575183,30.66650295393136,34.78335271234965
8359,VERBAL DISPUTE,2018-09-04 00:45:00,2018,9,42.30209443,-71.06575183,30.92069191280581,34.644629562063145
8360,BURGLARY - RESIDENTIAL - ATTEMPT,2018-09-04 01:38:00,2018,9,42.35330972,-71.16778958,31.081048615649845,34.5602956191482
8361,INVESTIGATE PERSON,2018-09-04 01:24:00,2018,9,42.30492239,-71.10298073,31.377122113083946,34.42039248049883
8362,SICK/INJURED/MEDICAL - PERSON,2018-09-04 01:09:00,2018,9,42.38492212,-71.0174635,30.977019319545462,34.52831077840276
8363,MISSING PERSON,2018-09-02 12:00:00,2018,9,42.28029155,-71.07220576,31.740326723299727,34.6800047014213
8364,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-04 00:09:00,2018,9,42.33490679,-71.02714068,31.209337387351507,34.747992123449514
8365,VANDALISM,2018-09-04 00:19:00,2018,9,42.3454155,-71.1044435,31.669252178504355,34.92925281490736
8366,VERBAL DISPUTE,2018-09-04 00:25:00,2018,9,42.30461251,-71.07296566,31.02848888605144,34.436037269884714
8367,ASSAULT - AGGRAVATED,2018-09-04 00:08:00,2018,9,42.30370925,-71.08313459,31.70401613246896,34.44709251559374
8368,ASSAULT SIMPLE - BATTERY,2018-09-04 00:08:00,2018,9,42.30370925,-71.08313459,31.51329795281559,34.3786630199282
8369,THREATS TO DO BODILY HARM,2018-09-03 00:35:00,2018,9,42.34128751,-71.05467933,30.693816927959162,34.85132138978181
8370,MISSING PERSON - LOCATED,2018-09-02 02:00:00,2018,9,42.29600751,-71.08387509,30.919404192923974,34.8227310468589
8371,MISSING PERSON,2018-09-02 02:00:00,2018,9,42.29600751,-71.08387509,31.28807432742614,34.57557701636124
8372,INVESTIGATE PROPERTY,2018-09-03 23:44:00,2018,9,42.35125902,-71.06009371,31.303264618599403,34.79252375003871
8373,INVESTIGATE PERSON,2018-09-03 22:25:00,2018,9,42.31236627,-71.0993374,30.709162607109448,34.333478270080185
8374,FRAUD - CREDIT CARD / ATM FRAUD,2018-09-04 00:20:00,2018,9,42.34431922,-71.06706029,30.99131474846668,34.924958054745545
8375,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-04 00:20:00,2018,9,42.34431922,-71.06706029,31.36683252957427,34.60352322279191
8376,ASSAULT - AGGRAVATED - BATTERY,2018-09-03 23:48:00,2018,9,42.32610077,-71.10433335,30.837331857504036,34.40018183667194
8377,AUTO THEFT,2018-09-04 00:11:00,2018,9,42.31633754,-71.09326915,30.759183317644283,34.51975979808464
8378,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2018-09-04 00:11:00,2018,9,42.31633754,-71.09326915,31.888391781646746,34.81282002830418
8379,SUDDEN DEATH,2018-09-01 17:30:00,2018,9,42.28905419,-71.1581132,31.610150105737965,34.8691183826661
8380,TOWED MOTOR VEHICLE,2018-09-03 22:44:00,2018,9,42.30455372,-71.08295366,31.25769349492075,34.57158500876389
8381,FIREARM/WEAPON - LOST,2018-09-03 23:22:00,2018,9,42.32338016,-71.0563617,31.735298736206204,34.540364037742386
8382,INVESTIGATE PERSON,2018-09-03 23:12:00,2018,9,42.29026471,-71.06599003,30.946596886052497,34.672336256616994
8383,INVESTIGATE PERSON,2018-09-03 23:05:00,2018,9,42.3616972,-71.06685878,31.92041157072038,34.3515641858833
8384,ROBBERY - OTHER,2018-09-03 21:51:00,2018,9,42.27855984,-71.09199697,31.00697451565032,34.980801875789766
8385,ASSAULT SIMPLE - BATTERY,2018-09-03 19:45:00,2018,9,42.32779674,-71.05435602,31.524795159646423,34.32767149826455
8386,LARCENY PURSE SNATCH - NO FORCE ,2018-09-03 23:06:00,2018,9,42.27470119,-71.09344053,31.284999210009055,34.683513264388374
8387,ROBBERY - STREET,2018-09-03 23:06:00,2018,9,42.27470119,-71.09344053,31.296249515969297,34.60486244311792
8388,ASSAULT - AGGRAVATED - BATTERY,2018-09-03 23:00:00,2018,9,,,31.085773429914465,34.84030734039518
8389,ASSAULT - AGGRAVATED,2018-09-03 22:39:00,2018,9,42.27380942,-71.11996035,31.703224051988144,34.75908434933085
8390,M/V ACCIDENT - PERSONAL INJURY,2018-09-03 20:43:00,2018,9,,,31.040539688718315,34.65039911237231
8391,VERBAL DISPUTE,2018-09-03 22:02:00,2018,9,42.29004971,-71.07021576,30.988741683770858,34.38818432320724
8392,ASSAULT - AGGRAVATED - BATTERY,2018-09-03 21:35:00,2018,9,42.29572232,-71.07505157,30.754104801670014,34.81300925419543
8393,ASSAULT - AGGRAVATED,2018-09-03 22:24:00,2018,9,42.30703587,-71.08410227,31.729589925427447,34.52860717379739
8394,VANDALISM,2018-09-03 20:59:00,2018,9,42.32692215,-71.05447525,31.6783053861191,34.47289867335148
8395,FORGERY / COUNTERFEITING,2018-09-03 19:52:00,2018,9,42.31929343,-71.11178236,30.62172842735157,34.95401260487234
8396,VANDALISM,2018-09-03 22:19:00,2018,9,42.30599102,-71.05854683,30.96089078058847,34.49481542034263
8397,VERBAL DISPUTE,2018-09-03 21:30:00,2018,9,42.3092779,-71.07868791,31.747080627687335,34.46502296696424
8398,M/V ACCIDENT - OTHER,2018-08-30 17:30:00,2018,8,42.35564426,-71.07168077,31.144428218402922,34.67708220493861
8399,LARCENY ALL OTHERS,2018-09-03 20:30:00,2018,9,42.36643546,-71.06135413,31.211582270616365,34.51618091336074
8400,SICK/INJURED/MEDICAL - PERSON,2018-09-03 21:00:00,2018,9,42.37638326,-71.03124103,31.293610774255843,34.56358013995903
8401,ASSAULT - AGGRAVATED - BATTERY,2018-09-03 20:52:00,2018,9,42.28347978,-71.07645408,30.936258923396796,34.32431453890456
8402,LARCENY ALL OTHERS,2018-09-02 13:00:00,2018,9,42.35779134,-71.13937053,31.754545124578172,34.64979178694395
8403,ASSAULT SIMPLE - BATTERY,2018-09-03 21:48:00,2018,9,42.28956988,-71.08510501,31.06119293512859,34.7486448182367
8404,VANDALISM,2018-08-21 00:00:00,2018,8,42.30682138,-71.06030035,31.717331057297674,34.39417260576722
8405,VERBAL DISPUTE,2018-09-03 21:25:00,2018,9,42.37885719,-71.0385555,30.733380587085207,34.45828034640384
8406,TOWED MOTOR VEHICLE,2018-09-03 19:27:00,2018,9,42.34658879,-71.07242943,31.9872766517433,34.624262418896656
8407,INVESTIGATE PROPERTY,2018-09-03 21:16:00,2018,9,42.33418175,-71.07866441,31.936637171165223,34.594394219489246
8408,VANDALISM,2018-09-03 21:20:00,2018,9,42.32006163,-71.09297076,30.955085889342627,34.73949968717961
8409,DISORDERLY CONDUCT,2018-09-03 21:20:00,2018,9,42.32006163,-71.09297076,31.191040246212992,34.59762927412451
8410,INVESTIGATE PROPERTY,2018-09-03 21:05:00,2018,9,42.27536542,-71.09036101,30.82791462022302,34.3118864524671
8411,TRESPASSING,2018-09-03 21:22:00,2018,9,42.27855984,-71.09199697,31.729233803070805,34.927488206122334
8412,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-09-03 21:09:00,2018,9,42.29019621,-71.07159012,31.317636320897936,34.49204339234612
8413,TOWED MOTOR VEHICLE,2018-09-03 20:40:00,2018,9,42.29963709,-71.05851176,31.936917395038762,34.93603517401889
8414,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-03 20:40:00,2018,9,42.29963709,-71.05851176,31.680248196505566,34.96874767631228
8415,WARRANT ARREST,2018-09-03 20:57:00,2018,9,42.35637531,-71.06213513,31.31316696134757,34.808733790089306
8416,AUTO THEFT,2018-09-03 21:25:00,2018,9,42.30607218,-71.0827326,30.79854095651577,34.49651689466445
8417,VERBAL DISPUTE,2018-09-03 20:39:37,2018,9,42.32701648,-71.10555088,31.956689388656805,34.91898804460736
8418,ROBBERY - STREET,2018-09-03 20:48:00,2018,9,42.33152148,-71.07085307,31.285681538191884,34.60761558733093
8419,M/V ACCIDENT - PERSONAL INJURY,2018-09-03 20:15:00,2018,9,42.38391569,-71.02266216,30.733449420440966,34.9408471308015
8420,VAL - OPERATING W/O AUTHORIZATION LAWFUL,2018-09-03 20:38:00,2018,9,42.29514664,-71.05860832,31.293984803912405,34.7490125695368
8421,VERBAL DISPUTE,2018-09-03 19:55:00,2018,9,42.31957856,-71.04032766,31.729882755166837,34.888547565737774
8422,INVESTIGATE PROPERTY,2018-09-03 20:19:00,2018,9,42.34011469,-71.05339029,31.672752241946593,34.28817398825015
8423,ASSAULT SIMPLE - BATTERY,2018-09-03 19:54:00,2018,9,42.32188259,-71.10378919,31.06775125352155,34.53978846566866
8424,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-03 19:50:00,2018,9,42.27988953,-71.13107478,31.48500130033594,34.906552900902405
8425,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-03 19:58:00,2018,9,42.3503876,-71.0878529,31.853489062889984,34.36338049733343
8426,THREATS TO DO BODILY HARM,2018-09-03 20:39:00,2018,9,42.28647012,-71.08714661,31.69607404315463,34.612883497457325
8427,PROPERTY - LOST,2018-09-02 14:00:00,2018,9,42.27924052,-71.09667382,31.278098035976697,34.88693998448251
8428,SICK/INJURED/MEDICAL - PERSON,2018-09-03 19:43:00,2018,9,,,31.447990278565634,34.499506345930094
8429,VERBAL DISPUTE,2018-09-03 18:52:00,2018,9,42.30526428,-71.06683755,30.982940649997012,34.349889842002675
8430,DEMONSTRATIONS/RIOT,2018-09-03 17:00:00,2018,9,42.34857652,-71.07772012,31.367623314714866,34.70343058571077
8431,THREATS TO DO BODILY HARM,2018-09-03 19:52:00,2018,9,42.33371742,-71.09665806,31.77380631940373,34.76746043616659
8432,ASSAULT SIMPLE - BATTERY,2018-09-03 19:36:00,2018,9,42.25546877,-71.12417959,30.614773067452273,34.66198847855916
8433,TRESPASSING,2018-09-03 19:36:00,2018,9,42.25546877,-71.12417959,31.78790683886073,34.6862979246723
8434,WARRANT ARREST,2018-09-03 19:36:00,2018,9,42.25546877,-71.12417959,31.13201116500581,34.60151827061053
8435,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-02 18:00:00,2018,9,42.3256949,-71.06816778,31.306297678408278,34.96860038273888
8436,TOWED MOTOR VEHICLE,2018-09-03 12:00:00,2018,9,42.32057362,-71.11296416,30.617380429150593,34.46941853674606
8437,SICK/INJURED/MEDICAL - PERSON,2018-09-03 18:46:00,2018,9,-1.0,-1.0,31.35949116046352,34.70984920011798
8438,LARCENY ALL OTHERS,2018-09-03 19:35:00,2018,9,42.37868909,-71.0534645,31.936035155934864,34.581958578747624
8439,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",2018-09-03 19:35:00,2018,9,42.37868909,-71.0534645,31.58073924941091,34.65725357582
8440,M/V ACCIDENT - OTHER,2018-09-03 18:30:00,2018,9,42.35564426,-71.07168077,31.623147770478337,34.63719319888303
8441,SICK/INJURED/MEDICAL - PERSON,2018-09-03 18:42:00,2018,9,42.28340243,-71.0807974,30.994024744087415,34.78605677817148
8442,M/V ACCIDENT - PERSONAL INJURY,2018-09-03 18:33:00,2018,9,42.27581799,-71.13991259,31.079221224287224,34.92352354146454
8443,BURGLARY - RESIDENTIAL - NO FORCE,2018-09-03 18:38:00,2018,9,42.33506218,-71.09316781,31.9756167245013,34.61748089145199
8444,AUTO THEFT,2018-09-03 18:44:00,2018,9,,,31.616773853931036,34.647343900486256
8445,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2018-09-03 18:44:00,2018,9,,,30.849691431007226,34.46681281586041
8446,WARRANT ARREST,2018-09-03 18:44:00,2018,9,,,31.706498746269638,34.37486191170824
8447,POSSESSION OF BURGLARIOUS TOOLS,2018-09-03 18:44:00,2018,9,,,31.068190690026373,34.44414801969932
8448,VAL - OPERATING AFTER REV/SUSP.,2018-09-03 18:44:00,2018,9,,,31.5813722914257,34.606146530289976
8449,TOWED MOTOR VEHICLE,2018-09-03 18:44:00,2018,9,,,30.670357381783454,34.81311535308716
8450,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-03 18:20:00,2018,9,,,31.43568541313072,34.77685559297799
8451,SICK/INJURED/MEDICAL - PERSON,2018-09-03 18:50:00,2018,9,42.33311189,-71.0727637,30.62258700617199,34.893668570461124
8452,ASSAULT SIMPLE - BATTERY,2018-09-03 18:34:00,2018,9,42.31731905,-71.06150882,31.050033392389672,34.832645814123936
8453,VIOL. OF RESTRAINING ORDER W NO ARREST,2018-09-03 18:34:00,2018,9,42.31731905,-71.06150882,31.309766687073786,34.78693631195041
8454,VAL - VIOLATION OF AUTO LAW - OTHER,2018-09-03 18:55:00,2018,9,42.29590385,-71.08773294,31.862116160173603,34.50994962648775
8455,VAL - OPERATING AFTER REV/SUSP.,2018-09-03 18:41:00,2018,9,42.28013735,-71.09079826,31.823995817014207,34.83214116977867
8456,INVESTIGATE PERSON,2018-09-03 18:17:00,2018,9,42.28810362,-71.09153335,31.66449807476958,34.78810397138274
8457,BURGLARY - RESIDENTIAL - NO FORCE,2018-09-03 19:11:00,2018,9,42.29928376,-71.059172,31.3003894860577,34.7191340362636
8458,BALLISTICS EVIDENCE/FOUND,2018-09-03 18:37:00,2018,9,42.30524752,-71.08089418,31.14774566911711,34.40035343522913
8459,PROPERTY - FOUND,2018-09-03 16:43:00,2018,9,42.36742605,-71.03547266,31.156883972057813,34.61978020863723
8460,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-03 18:44:00,2018,9,42.2779637,-71.09246318,31.159778635695677,34.80318543420804
8461,LARCENY SHOPLIFTING,2018-09-03 17:54:00,2018,9,42.33318299,-71.08307607,31.374690411110684,34.33791269684743
8462,SERVICE TO OTHER PD INSIDE OF MA.,2018-09-02 20:04:00,2018,9,42.31888243,-71.09929423,30.83096970314251,34.675830825164724
8463,FIRE REPORT/ALARM - FALSE,2018-09-03 18:17:00,2018,9,42.28848287,-71.08259001,31.327598448187466,34.845707171157414
8464,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,2018-09-03 18:05:00,2018,9,,,31.843992451678915,34.69724692821413
8465,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,2018-09-03 18:05:00,2018,9,,,31.791314008390927,34.656326330374036
8466,WARRANT ARREST,2018-09-03 18:05:00,2018,9,,,31.747300607184783,34.616924660002944
8467,ROBBERY - STREET,2018-09-03 15:45:00,2018,9,,,31.70891539213343,34.64898135796975
8468,VANDALISM,2018-09-01 12:00:00,2018,9,42.34385799,-71.07953502,31.578864166970078,34.83341354872684
8469,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-03 15:34:00,2018,9,42.28492596,-71.07135254,31.02177298592357,34.77303791265595
8470,LARCENY ALL OTHERS,2018-09-03 17:17:00,2018,9,42.30154555,-71.08118184,31.612850522742,34.4594055769134
8471,VANDALISM,2018-09-03 17:29:00,2018,9,42.33014012,-71.05695787,31.120048404760524,34.90052476032302
8472,THREATS TO DO BODILY HARM,2018-09-03 17:25:00,2018,9,42.32863172,-71.08309899,31.092856451245062,34.76457354557344
8473,M/V ACCIDENT - OTHER,2018-09-03 15:00:00,2018,9,42.33511145,-71.09592156,31.3312451366606,34.99456431912807
8474,VANDALISM,2018-09-03 15:00:00,2018,9,42.29848866,-71.06313294,31.882292549681686,34.94047405695355
8475,SICK/INJURED/MEDICAL - POLICE,2018-09-03 17:09:00,2018,9,42.351084,-71.059395,31.84264635855397,34.89017111174025
8476,VERBAL DISPUTE,2018-09-03 16:04:00,2018,9,42.29540175,-71.08237834,31.643311213029286,34.66252583482717
8477,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-03 15:00:00,2018,9,42.28788933,-71.12658585,31.0157844080312,34.42562376461984
8478,M/V ACCIDENT - PERSONAL INJURY,2018-09-03 16:21:00,2018,9,42.31866067,-71.05881776,31.831946546495292,34.49470551392865
8479,ASSAULT SIMPLE - BATTERY,2018-09-03 16:55:00,2018,9,42.351084,-71.059395,31.610235875591794,34.960780589783624
8480,DISORDERLY CONDUCT,2018-09-03 16:55:00,2018,9,42.351084,-71.059395,31.580485499868463,34.825281275607615
8481,LARCENY THEFT FROM BUILDING,2018-09-03 16:00:00,2018,9,42.35602373,-71.06177615,31.231997348888488,34.713071069684766
8482,DANGEROUS OR HAZARDOUS CONDITION,2018-09-03 15:38:00,2018,9,42.31368925,-71.0742708,31.30927912426147,34.873691981840444
8483,PROPERTY - ACCIDENTAL DAMAGE,2018-09-03 15:38:00,2018,9,42.31368925,-71.0742708,31.030453132819105,34.995229555251555
8484,VANDALISM,2018-08-31 17:00:00,2018,8,42.34754258,-71.0506621,31.67782091682119,34.54233819144738
8485,MISSING PERSON - LOCATED,2018-09-03 17:03:00,2018,9,42.3218854,-71.07906279,31.67502303058912,34.699323491932454
8486,MISSING PERSON,2018-09-03 17:03:00,2018,9,42.3218854,-71.07906279,30.75959200817188,34.30354354350775
8487,INVESTIGATE PERSON,2018-09-03 15:51:00,2018,9,42.26255067,-71.11582205,30.859312655922402,34.65661757303574
8488,LARCENY THEFT OF BICYCLE,2018-09-03 06:15:00,2018,9,42.3353997,-71.15025675,31.256861754782015,34.74671516515873
8489,M/V ACCIDENT - OTHER CITY VEHICLE,2018-09-03 16:09:10,2018,9,,,31.36778483835938,34.32394516959982
8490,ROBBERY - STREET,2018-09-03 15:54:00,2018,9,,,31.104849557239465,34.544904931020724
8491,EMBEZZLEMENT,2018-09-01 17:15:00,2018,9,42.34813158,-71.08027002,31.03307333760297,34.98014172280405
8492,M/V ACCIDENT - OTHER,2018-09-03 15:29:00,2018,9,42.33380683,-71.10377843,30.875172153860312,34.8306107873844
8493,SICK/INJURED/MEDICAL - PERSON,2018-09-03 16:00:00,2018,9,42.31322316,-71.11409925,31.129835854539397,34.44353514475194
8494,INVESTIGATE PROPERTY,2018-09-03 15:58:00,2018,9,42.28107109,-71.06925083,31.37907099482404,34.611456118337884
8495,SICK/INJURED/MEDICAL - PERSON,2018-09-03 15:46:00,2018,9,42.3206268,-71.09108856,31.809674274179557,34.86322856946496
8496,HARASSMENT,2018-09-03 14:00:00,2018,9,42.2675628,-71.1297447,31.00650566079568,34.49947842549849
8497,PROPERTY - LOST,2018-08-22 14:00:00,2018,8,42.34481182,-71.08234324,31.108377821659076,34.37613182264342
8498,LARCENY SHOPLIFTING,2018-09-03 14:31:00,2018,9,42.35059717,-71.07881031,30.87588631828787,34.922198625153555
8499,SICK/INJURED/MEDICAL - PERSON,2018-09-03 15:14:00,2018,9,42.3296087,-71.08462109,30.973242312512507,34.755390735902964
8500,ASSAULT SIMPLE - BATTERY,2018-09-03 15:27:00,2018,9,42.31526714,-71.0630687,31.96579019452938,34.65790953256587
8501,ASSAULT SIMPLE - BATTERY,2018-09-02 12:30:00,2018,9,42.27169454,-71.14650799,31.29558558192502,34.64974092885962
8502,INVESTIGATE PERSON,2018-09-03 14:39:00,2018,9,42.27668221,-71.12065268,31.35325102087625,34.52496074011651
8503,SICK/INJURED/MEDICAL - PERSON,2018-09-03 14:48:00,2018,9,42.27360053,-71.11897042,31.434350728381315,34.3674120125121
8504,"DRUGS - POSS CLASS B - COCAINE, ETC.",2018-09-03 11:30:00,2018,9,42.33152148,-71.07085307,31.25393275963857,34.57196725933069
8505,VANDALISM,2018-09-02 15:00:00,2018,9,42.29041538,-71.07269542,31.091196545360074,34.785171882949335
8506,ASSAULT SIMPLE - BATTERY,2018-09-03 13:07:00,2018,9,42.27615691,-71.09550303,31.874651490589184,34.62983195452345
8507,PROPERTY - MISSING,2018-09-03 14:07:00,2018,9,42.28512354,-71.04405667,31.920157208112343,34.46629997162282
8508,INVESTIGATE PROPERTY,2018-09-03 15:01:00,2018,9,42.3411289,-71.07692951,30.639831898746667,34.47048351201262
8509,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-03 14:23:00,2018,9,42.36339154,-71.05488123,31.82907968918908,34.8553868673425
8510,SICK/INJURED/MEDICAL - PERSON,2018-09-03 13:32:00,2018,9,42.34488259,-71.15216614,31.755217025617306,34.90928368465512
8511,FRAUD - FALSE PRETENSE / SCHEME,2018-08-20 12:00:00,2018,8,42.34600153,-71.15112006,31.647967350066086,34.41875416155881
8512,THREATS TO DO BODILY HARM,2018-09-03 14:46:00,2018,9,42.36580175,-71.06538257,30.653421627739956,34.577347440779924
8513,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-09-03 14:21:00,2018,9,,,31.303568343424054,34.287942069694196
8514,LARCENY SHOPLIFTING,2018-09-03 14:00:00,2018,9,42.3479724,-71.07849582,31.92991111747714,34.6740197279843
8515,INVESTIGATE PERSON,2018-09-03 13:56:00,2018,9,42.2922213,-71.07467073,30.946901099181368,34.66165597481414
